Walls,Value,Queens:
13835128426173825024,9,585609857319568448
13835128425100083200,9,1170938241793212424
13835128424563212288,9,1170938241793212424
13835128424294776832,9,1153660394674848016
13835128424160559104,9,162147198117611584
13835128424093450240,9,162147198116052996
13835128424059895808,9,162147198117611522
13835128424043118592,9,148763928607334401
13835128424034729984,8,1153660394674880512
13835128424030535680,9,1170937277549904960
13835128424028438528,9,288547585529088032
13835128424027389952,9,1153660394674848016
13835128424026865664,9,594476267777165344
13835128424026603520,9,153127060397687824
13835128424026472448,9,612507150635581442
13835128424026406912,9,576887500291706881
13835128424026374144,8,9150205559637120
13835128424026357760,9,1170938137573164064
13835128424026349568,9,2308097283197272352
13835128424026345472,9,1153660394674848016
13835128424026343424,9,306253581492699400
13835128424026342400,9,594479686336123140
13835128424026341888,9,306247523977675024
13835128424026341632,9,576887500291706881
13835128424026341504,8,1153660394674848000
13835128424026341440,9,1170944704578199684
13835128424026341408,9,90080928227004484
13835128424026341392,9,1170944704578199684
13835128424026341384,9,90080928227004484
13835128424026341380,8,1153660394674848000
13835128424026341378,8,1153660394674848000
13835128424026341377,8,1153660394674848000
13835110831840296960,9,1154189379086991376
13835102035747274752,9,585609806010647048
13835097637700763648,9,306256319801983264
13835095438677508096,9,2307056880790276097
13835094339165880320,9,2308167447663870212
13835093789410066432,9,2307056880790276097
13835093514532159488,9,2306424105542353952
13835093377093206016,9,2306424105542353952
13835093308373729280,9,1170944841011430016
13835093274013990912,9,153127064826814472
13835093256834121728,9,2306199319776075784
13835093248244187136,9,1153634129942676032
13835093243949219840,9,148690290343944196
13835093241801736192,9,585613224569737217
13835093240727994368,10,2306212456395194376
13835093240191123456,9,1170938241795229697
13835093239922688000,9,2306493925063394432
13835093239788470272,10,2308167447730980865
13835093239721361408,9,1154189276947423234
13835093239687806976,9,2307039314389762592
13835093239671029760,9,2307056880790276097
13835093239662641152,9,585609857313276992
13835093239658446848,9,1170944703581913664
13835093239656349696,9,153267660438716432
13835093239655301120,9,2308097558079340832
13835093239654776832,9,2308095979408197696
13835093239654514688,9,2308167447663870212
13835093239654383616,9,153127060397690882
13835093239654318080,9,585613224569737217
13835093239654285312,9,2307056880790276097
13835093239654268928,9,2307056880790276160
13835093239654260736,9,153267660438704192
13835093239654256640,9,2306199321848186912
13835093239654254592,9,1170944703579824648
13835093239654253568,9,585613156886323202
13835093239654253056,9,81214336537993218
13835093239654252800,9,585613156886323202
13835093239654252672,9,2308167447663870212
13835093239654252608,9,2308167447663870212
13835093239654252576,9,2307056880790276097
13835093239654252560,9,297378317462405672
13835093239654252552,9,2308097558079078692
13835093239654252548,9,2307056880790276097
13835093239654252546,9,2306199321848186912
13835093239654252545,9,585609857313276992
13835084443561230336,9,1154083723831967746
13835080045514719232,9,1153634125597642816
13835077846491463680,9,148760660136960002
13835076746979835904,9,292806578451517441
13835076197224022016,9,1153634127728349248
13835075922346115072,9,1154189378987245576
13835075784907161600,9,2288651170103312
13835075716187684864,9,1170944841011430016
13835075681827946496,9,1153634129942691848
13835075664648077312,9,1154083722799088704
13835075656058142720,9,1170944843090890756
13835075651763175424,9,292806578451517441
13835075649615691776,9,324303163300512128
13835075648541949952,9,1170944705719975938
13835075648005079040,9,1154083723865522176
13835075647736643584,9,292736725112340496
13835075647602425856,9,585613156920328448
13835075647535316992,9,1154189276980708384
13835075647501762560,10,292806578468291088
13835075647484985344,9,148763928607334401
13835075647476596736,9,1154189379086991376
13835075647472402432,9,292804349363621952
13835075647470305280,9,292806578451517441
13835075647469256704,9,1154189379086991376
13835075647468732416,9,1153528439395848256
13835075647468470272,9,1153528439395845184
13835075647468339200,9,153127060397690882
13835075647468273664,9,1154189379086991376
13835075647468240896,9,324303163300512128
13835075647468224512,9,292806578451517441
13835075647468216320,9,1153528440395138080
13835075647468212224,9,292736725095563536
13835075647468210176,9,292736725095563536
13835075647468209152,9,148693558931492868
13835075647468208640,9,292736725095563536
13835075647468208384,9,148763928607334401
13835075647468208256,9,1154189379086991376
13835075647468208192,9,1154189379086991376
13835075647468208160,9,1154189379086991376
13835075647468208144,9,292736724830783521
13835075647468208136,9,292736724830783521
13835075647468208132,9,292736725095563281
13835075647468208130,9,292806578451517441
13835075647468208129,9,1154189379086991376
13835071249421697024,9,585609806010647048
13835069050398441472,9,148760660136960002
13835067950886813696,9,2306146749334978561
13835067401130999808,9,297380582785105928
13835067126253092864,9,2307040447169693824
13835066988814139392,9,146403856425681936
13835066920094662656,9,594494409983132176
13835066885734924288,9,2308166363182663808
13835066868555055104,9,594497690835361796
13835066859965120512,9,148764060714795272
13835066855670153216,9,2308166296610670593
13835066853522669568,9,1188986603763271808
13835066852448927744,10,2308167447728963592
13835066851912056832,9,2308165248674169092
13835066851643621376,9,1154083723865522176
13835066851509403648,9,2308166313825009672
13835066851442294784,9,1154083723864473604
13835066851408740352,9,148693558923264032
13835066851391963136,9,1154189276947226626
13835066851383574528,9,585609806010647048
13835066851379380224,9,577094139796070408
13835066851377283072,9,2308167445581465728
13835066851376234496,9,148764060815527936
13835066851375710208,9,612511539693422624
13835066851375448064,9,576606025415790593
13835066851375316992,9,2308097557877819394
13835066851375251456,9,2308166311677558785
13835066851375218688,9,585609806010647048
13835066851375202304,9,146403289225758848
13835066851375194112,9,2308097283197272352
13835066851375190016,9,576764767805899280
13835066851375187968,9,2306146749301424648
13835066851375186944,9,2308167413302300676
13835066851375186432,9,153267527298846722
13835066851375186176,9,2306146749334978561
13835066851375186048,9,585609806010647048
13835066851375185984,9,2308165182134682248
13835066851375185952,9,2308167445581465728
13835066851375185936,9,594497690801342498
13835066851375185928,9,576764767272699938
13835066851375185924,9,585609806010647048
13835066851375185922,9,2308167413302038533
13835066851375185921,9,2308167445581465728
13835064652351930368,9,1154083722799088704
13835063552840302592,9,74347327069962256
13835063003084488704,9,292806577923325984
13835062728206581760,9,297380580654858244
13835062590767628288,9,1154189276947423234
13835062522048151552,9,73201369735004176
13835062487688413184,9,1154083706651150464
13835062470508544000,9,1154189276947423234
13835062461918609408,9,324270443234066960
13835062457623642112,9,1154189276947423234
13835062455476158464,9,292806577923325984
13835062454402416640,9,594494392302044224
13835062453865545728,9,2306987875832463364
13835062453597110272,10,292806578460168320
13835062453462892544,9,1154083706651150464
13835062453395783680,9,1154189276947423234
13835062453362229248,10,324270443250844176
13835062453345452032,9,1154189276947226626
13835062453337063424,9,76704165610684448
13835062453332869120,9,1154048778947265600
13835062453330771968,9,1154083722799088704
13835062453329723392,9,76702068731154436
13835062453329199104,9,1154083706651150464
13835062453328936960,9,292804348954705924
13835062453328805888,9,162148297612462082
13835062453328740352,9,324296590946734084
13835062453328707584,9,297248845417681024
13835062453328691200,9,292804353249542404
13835062453328683008,9,292806577923325984
13835062453328678912,9,297246382237959169
13835062453328676864,9,292806577923325984
13835062453328675840,9,2308167378942562564
13835062453328675328,9,1154083706651150338
13835062453328675072,9,1154083722799088704
13835062453328674944,9,292806577923325984
13835062453328674880,9,297248845417681024
13835062453328674848,9,297246646394425474
13835062453328674832,9,297248845417681024
13835062453328674824,9,306256319801721124
13835062453328674820,9,1154083722799088704
13835062453328674818,9,292806577923325984
13835062453328674817,9,292806577923325984
13835061353817047040,8,74344582586859522
13835060804061233152,9,162148297612462082
13835060529183326208,9,1170945938307563524
13835060391744372736,9,2288651170103312
13835060323024896000,9,153127064692592642
13835060288665157632,9,585473518909655168
13835060271485288448,9,1153625333853848072
13835060262895353856,9,148760660136960002
13835060258600386560,9,162135221617033480
13835060256452902912,9,153264241787273736
13835060255379161088,9,2306476334421901832
13835060254842290176,9,585609858384928772
13835060254573854720,9,4509647612559376
13835060254439636992,9,1154188177469612033
13835060254372528128,9,153127885064900612
13835060254338973696,9,577094088742928912
13835060254322196480,9,162135221617033480
13835060254313807872,9,1188986603763271808
13835060254309613568,9,577094080136479040
13835060254307516416,9,148760660136960002
13835060254306467840,9,148760660136960002
13835060254305943552,9,146438475472832544
13835060254305681408,9,1153519657186656257
13835060254305550336,9,162148297612462082
13835060254305484800,9,162135221617033480
13835060254305452032,9,162148297612462082
13835060254305435648,9,162148297612462082
13835060254305427456,9,594479686333006112
13835060254305423360,9,1153519657186525456
13835060254305421312,9,612508258736816648
13835060254305420288,9,1153519657186525444
13835060254305419776,9,148760660136960002
13835060254305419520,9,148760660136960002
13835060254305419392,9,162148297612462082
13835060254305419328,9,148760660136960002
13835060254305419296,9,148760660136960002
13835060254305419280,9,146403821797638212
13835060254305419272,9,577041844236452897
13835060254305419268,9,148760660136960002
13835060254305419266,9,577041844236452897
13835060254305419265,9,162148297612462082
13835059704549605376,8,2341876479291457552
13835059429671698432,9,90090143616140352
13835059292232744960,9,288547594383212560
13835059223513268224,9,1153211917481804416
13835059189153529856,9,74345132342657026
13835059171973660672,9,288547594118889732
13835059163383726080,9,153127064692592642
13835059159088758784,8,2306142626149318658
13835059156941275136,8,180148658161844496
13835059155867533312,9,1170938241793212424
13835059155330662400,9,81205540578984976
13835059155062226944,9,612494017196720416
13835059154928009216,9,81205549051937296
13835059154860900352,9,81205549051937296
13835059154827345920,9,76563942532450306
13835059154810568704,8,76563942515673089
13835059154802180096,8,108088864975126560
